sample_name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
BM6,0.00021404109589041095,0.0,0.016695205479452056,0.02696917808219178,0.0006421232876712328,0.02204623287671233,0.0,0.015839041095890412,0.00449486301369863,0.12414383561643835,0.10124143835616438,0.0,0.21875,0.018407534246575343,0.005136986301369863,0.025898972602739725,0.0004280821917808219,0.0008561643835616438,0.004280821917808219,0.03981164383561644,0.20954623287671234,0.02910958904109589,0.009631849315068493,0.09824486301369863,0.0025684931506849314,0.016267123287671232,0.007919520547945206,0.0008561643835616438,0.0,0.0
MMRF_1267,0.0,0.0,0.028617492946392584,0.0008061265618702137,0.0008061265618702137,0.04675534058847239,0.0,0.2132204756146715,0.04554615074566707,0.20395002015316405,0.03345425231761386,0.0,0.062071745264006446,0.0016122531237404273,0.0,0.11648528819024587,0.00040306328093510683,0.030229746070133012,0.0,0.0177347843611447,0.10439338976219266,0.00040306328093510683,0.021362353889560662,0.028617492946392584,0.022168480451430876,0.01007658202337767,0.010882708585247884,0.00040306328093510683,0.0,0.0
MMRF_1325,0.0,0.0,0.020202020202020204,0.0,0.0,0.06060606060606061,0.0,0.21616161616161617,0.028282828282828285,0.24242424242424243,0.01818181818181818,0.0,0.08080808080808081,0.00202020202020202,0.0,0.07676767676767676,0.00404040404040404,0.024242424242424242,0.0,0.014141414141414142,0.1595959595959596,0.00808080808080808,0.006060606060606061,0.020202020202020204,0.010101010101010102,0.0,0.00808080808080808,0.0,0.0,0.0
MMRF_1413,0.0,0.0,0.008216926869350863,0.0008216926869350862,0.0,0.025472473294987676,0.0,0.20049301561216104,0.00657354149548069,0.18077239112571897,0.028348397699260477,0.0,0.14995891536565326,0.0036976170912078883,0.0,0.11010682004930156,0.0,0.006984387838948234,0.0,0.010271158586688579,0.07354149548069022,0.009449465899753493,0.012325390304026294,0.12202136400986031,0.0036976170912078883,0.04519309778142974,0.0016433853738701725,0.0004108463434675431,0.0,0.0
MMRF_1424,0.0,0.0,0.02575107296137339,0.001072961373390558,0.000536480686695279,0.03755364806866953,0.0,0.03648068669527897,0.021995708154506438,0.17060085836909872,0.180793991416309,0.0,0.1271459227467811,0.002682403433476395,0.0,0.09978540772532189,0.0,0.02092274678111588,0.000536480686695279,0.01984978540772532,0.13304721030042918,0.03379828326180258,0.009656652360515022,0.03111587982832618,0.008583690987124463,0.01555793991416309,0.021995708154506438,0.000536480686695279,0.0,0.0
MMRF_1505,0.0,0.0,0.02937853107344633,0.0005649717514124294,0.0019774011299435027,0.03361581920903955,0.0,0.6932203389830508,0.022033898305084745,0.09152542372881356,0.0211864406779661,0.0,0.003672316384180791,0.0011299435028248588,0.0,0.03502824858757062,0.0,0.02514124293785311,0.0,0.002542372881355932,0.00903954802259887,0.00480225988700565,0.003672316384180791,0.0011299435028248588,0.00903954802259887,0.002542372881355932,0.008757062146892656,0.0,0.0,0.0
MMRF_1537,0.0,0.0,0.04739749927304449,0.0,0.0014539110206455365,0.06949694678685664,0.0,0.03373073567897645,0.017737714451875546,0.5187554521663275,0.0014539110206455365,0.008432683919744112,0.002617039837161966,0.0005815644082582146,0.0,0.13812154696132597,0.0,0.06687990694969467,0.002035475428903751,0.0002907822041291073,0.01919162547252108,0.004070950857807502,0.01919162547252108,0.0011631288165164292,0.01279441698168072,0.013666763594068043,0.020645536493166618,0.0002907822041291073,0.0,0.0
MMRF_1640,0.0,0.0,0.015100671140939598,0.0005592841163310962,0.0,0.03523489932885906,0.0,0.32158836689038034,0.028523489932885907,0.1017897091722595,0.005592841163310962,0.0,0.06375838926174497,0.0016778523489932886,0.0,0.12695749440715884,0.0005592841163310962,0.02069351230425056,0.0005592841163310962,0.01621923937360179,0.15492170022371365,0.0005592841163310962,0.012863534675615212,0.022930648769574943,0.0145413870246085,0.020134228187919462,0.03523489932885906,0.0,0.0,0.0
MMRF_1641,0.0,0.0,0.013470173187940988,0.0,0.0006414368184733803,0.014753046824887749,0.0,0.1436818473380372,0.021167415009621552,0.0750481077613855,0.058370750481077614,0.0,0.09621552277100706,0.004490057729313663,0.0,0.1436818473380372,0.0,0.026940346375881975,0.0,0.014111610006414367,0.27902501603592045,0.0025657472738935213,0.013470173187940988,0.04105195638229634,0.014111610006414367,0.03143040410519564,0.005772931366260423,0.0,0.0,0.0
MMRF_1686,0.0,0.0,0.02653927813163482,0.0,0.0,0.04777070063694268,0.0,0.036093418259023353,0.06157112526539278,0.11995753715498939,0.029723991507430998,0.0,0.12314225053078556,0.0031847133757961785,0.0,0.07430997876857749,0.0,0.04883227176220807,0.0,0.06900212314225053,0.22717622080679406,0.02335456475583864,0.010615711252653927,0.024416135881104035,0.045647558386411886,0.004246284501061571,0.024416135881104035,0.0,0.0,0.0
MMRF_1695,0.0,0.0,0.029774127310061602,0.001026694045174538,0.0,0.058521560574948665,0.0,0.03182751540041068,0.03285420944558522,0.1457905544147844,0.04620123203285421,0.0,0.2515400410677618,0.001026694045174538,0.0,0.13449691991786447,0.0,0.039014373716632446,0.0,0.019507186858316223,0.09548254620123203,0.013347022587268994,0.012320328542094456,0.043121149897330596,0.01642710472279261,0.018480492813141684,0.009240246406570842,0.0,0.0,0.0
MMRF_1720,0.0,0.000384172109104879,0.015751056473300037,0.000768344218209758,0.000384172109104879,0.044179792547061086,0.0,0.35420668459469845,0.01114099116404149,0.3711102573953131,0.004610065309258548,0.0,0.043411448328851326,0.001152516327314637,0.000384172109104879,0.05608912792931233,0.0,0.012293507491356128,0.0,0.000768344218209758,0.03764886669227814,0.002305032654629274,0.009220130618517095,0.009988474836726853,0.005378409527468306,0.012677679600461006,0.0042258932001536685,0.001920860545524395,0.0,0.0
MMRF_1777,0.0,0.0,0.02097902097902098,0.000999000999000999,0.0,0.060939060939060936,0.0,0.0999000999000999,0.030969030969030968,0.26073926073926074,0.0919080919080919,0.0,0.12287712287712288,0.001998001998001998,0.0,0.13186813186813187,0.0,0.00999000999000999,0.0,0.001998001998001998,0.059940059940059943,0.00999000999000999,0.016983016983016984,0.04895104895104895,0.012987012987012988,0.007992007992007992,0.007992007992007992,0.0,0.0,0.0
MMRF_1941,0.0,0.0,0.030499075785582256,0.0,0.0009242144177449168,0.04713493530499076,0.0,0.06007393715341959,0.029574861367837338,0.21256931608133087,0.12292051756007394,0.0,0.0878003696857671,0.0036968576709796672,0.0,0.08410351201478743,0.0,0.027726432532347505,0.0,0.038817005545286505,0.08133086876155268,0.024029574861367836,0.034195933456561925,0.0711645101663586,0.0166358595194085,0.012939001848428836,0.013863216266173753,0.0,0.0,0.0
MMRF_1967,0.0,0.0,0.04021937842778794,0.0009140767824497258,0.0,0.043875685557586835,0.0,0.054844606946983544,0.05210237659963437,0.13893967093235832,0.04021937842778794,0.0,0.10237659963436929,0.006398537477148081,0.0,0.10786106032906764,0.0,0.0283363802559415,0.0,0.004570383912248629,0.17824497257769653,0.033820840950639856,0.027422303473491772,0.03930530164533821,0.03016453382084095,0.026508226691042046,0.043875685557586835,0.0,0.0,0.0
MMRF_2038,0.000423908435777872,0.0,0.02628232301822806,0.000423908435777872,0.001271725307333616,0.035184400169563375,0.0,0.24077999152183127,0.03984739296311997,0.10767274268757948,0.05341246290801187,0.0,0.024162780839338704,0.0046629927935565915,0.000423908435777872,0.11530309453158118,0.0,0.02840186519711742,0.0,0.04832556167867741,0.16023738872403562,0.0038151759220008477,0.01695633743111488,0.02755404832556168,0.019923696481559984,0.027977956761339552,0.01695633743111488,0.0,0.0,0.0
MMRF_2168,0.0,0.0,0.0359882005899705,0.0005899705014749262,0.0005899705014749262,0.044837758112094395,0.0,0.04247787610619469,0.027138643067846607,0.12861356932153392,0.03952802359882006,0.0,0.19882005899705016,0.0035398230088495575,0.0,0.09793510324483776,0.0017699115044247787,0.04660766961651917,0.0005899705014749262,0.023008849557522124,0.18348082595870208,0.025958702064896755,0.014749262536873156,0.049557522123893805,0.01887905604719764,0.006489675516224189,0.008849557522123894,0.0,0.0,0.0
MMRF_2251,0.0,0.0,0.04953886693017128,0.0005270092226613965,0.001054018445322793,0.017127799736495388,0.0,0.8063241106719368,0.003689064558629776,0.023715415019762844,0.0044795783926218705,0.0,0.01238471673254282,0.00026350461133069827,0.0,0.004216073781291172,0.0,0.0013175230566534915,0.0,0.002635046113306983,0.012121212121212121,0.0015810276679841897,0.001054018445322793,0.0034255599472990776,0.002898550724637681,0.0005270092226613965,0.001844532279314888,0.0,0.04927536231884058,0.0
